id,name,authors,mood
1122,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,[]
1123,One Hundred Demons,Lynda Barry,[]
1124,Mere Christianity,C.S. Lewis/Kathleen Norris,[]
1125,Islam: A Short History,Karen Armstrong,[]
1126,Fullmetal Alchemist  Vol. 11 (Fullmetal Alchemist  #11),Hiromu Arakawa/Akira Watanabe,[]
1127,Jamie's Italy,Jamie Oliver/David Loftus/Chris Terry,[]
1128,The Maps of Tolkien's Middle-earth,Brian Sibley/John  Howe/J.R.R. Tolkien,[]
1129,Animals in Translation: Using the Mysteries of Autism to Decode Animal Behavior,Temple Grandin/Catherine  Johnson,[]
1130,White Lies (Arcane Society  #2),Jayne Ann Krentz,[]
1131,New X-Men  Volume 1: E Is for Extinction,Grant Morrison/Frank Quitely,[]
1132,Skeleton Coast (Oregon Files  #4),Clive Cussler/Jack Du Brul,[]
1133,Goddess of Spring (Goddess Summoning  #2),P.C. Cast,[]
1134,The Elements of Typographic Style,Robert Bringhurst,[]
1135,Life of the Beloved: Spiritual Living in a Secular World,Henri J.M. Nouwen,[]
1136,Under the Banner of Heaven: A Story of Violent Faith,Jon Krakauer,[]
1137,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,[]
1138,The World as Will and Representation  Vol. 1,Arthur Schopenhauer/Judith Norman/E.F.J. Payne/Alistair Welchman/Christropher Janaway,[]
1139,Double Take (FBI Thriller  #11),Catherine Coulter,[]
1140,The Inimitable Jeeves (Jeeves  #2),P.G. Wodehouse,[]
1141,Wouldn't Take Nothing for My Journey Now,Maya Angelou,[]
1142,The Long Road Home,Danielle Steel,[]
1143,The Dance of Intimacy: A Woman's Guide to Courageous Acts of Change in Key Relationships,Harriet Lerner,[]
1144,Shield of Thunder (Troy  #2),David Gemmell/Željko Petrović,[]
1145,Crime and Punishment,Fyodor Dostoyevsky/Richard Pevear/Larissa Volokhonsky,[]
1146,Lincoln,Gore Vidal,[]
1147,Laurell K. Hamilton's Anita Blake  Vampire Hunter: Guilty Pleasures vol 1,Laurell K. Hamilton/Stacie Ritchie/Jessica Ruffner/Brett Booth,[]
1148,The Death of Ivan Ilych And Other Stories,Leo Tolstoy/Hugh McLean,[]
1149,Feast: Food to Celebrate Life,Nigella Lawson,[]
1150,Uzumaki: Spiral into Horror  Vol. 2.,Junji Ito/伊藤潤二,[]
1151,Diary of a Madman and Other Stories,Nikolai Gogol,[]
1152,Burr,Gore Vidal,[]
1153,The Missionary Position: Mother Teresa in Theory and Practice,Christopher Hitchens,[]
1154,Kristin Lavransdatter (Kristin Lavransdatter  #1-3),Sigrid Undset/Tiina Nunnally/Brad Leithauser,[]
1155,The Nonesuch,Georgette Heyer,[]
1156,Escape from Freedom,Erich Fromm,[]
1157,Power vs. Force,David R. Hawkins,[]
1158,The Marriage of Heaven and Hell,William Blake,[]
1159,Twilight of the Idols/The Anti-Christ,Friedrich Nietzsche/Michael Tanner,[]
1160,The Collected Stories,Eudora Welty,[]
1161,The Belgariad  Vol. Two: Castle of Wizardry / Enchanters' End Game (The Belgariad  #4-5),David Eddings,[]
1162,Coming of Age in Mississippi: The Classic Autobiography of a Young Black Girl in the Rural South,Anne Moody,[]
1163,Alta (Dragon Jousters  #2),Mercedes Lackey,[]
1164,Code Complete,Steve McConnell,[]
1165,Letters from Father Christmas,J.R.R. Tolkien/Baillie Tolkien,[]
1166,Bleach  Volume 10,Tite Kubo,[]
1167,The Celestine Vision: Living the New Spiritual Awareness,James Redfield,[]
1168,Shooting an Elephant,George Orwell,[]
1169,Call of Cthulhu: Horror Roleplaying (Call of Cthulhu RPG),Sandy Petersen/Lynn Willis,[]
1170,Ward No. 6 and Other Stories,Anton Chekhov/David Plante/Constance Garnett,[]
1171,Cloud Atlas,David Mitchell,[]
1172,Phoenix and Ashes (Elemental Masters  #3),Mercedes Lackey,[]
1173,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse,[]
1174,The Swords of Night and Day (The Drenai Saga  #11),David Gemmell,[]
1175,Strange Pilgrims,Gabriel García Márquez,[]
1176,Crime and Punishment,Fyodor Dostoyevsky/Larissa Volokhonsky/Richard Pevear,[]
1177,Shadow of the Almighty: The Life and Testament of Jim Elliot,Elisabeth Elliot,[]
1178,Saint George and the Dragon,Margaret Hodges/Trina Schart Hyman,[]
1179,The Island at the Center of the World: The Epic Story of Dutch Manhattan and the Forgotten Colony That Shaped America,Russell Shorto,[]
1180,The Pinhoe Egg  (Chrestomanci  #6),Diana Wynne Jones,[]
1181,Lincoln at Gettysburg: The Words That Remade America,Garry Wills,[]
1182,Chosen By God: Know God's Perfect Plan for His Glory and His Children,R.C. Sproul,[]
1183,Sense and Sensibility,Jane Austen/Claire Lamont/James Kinsley,[]
1184,Savage Beauty: The Life of Edna St. Vincent Millay,Nancy Milford,[]
1185,Uzumaki: Spiral Into Horror  Vol. 3,Junji Ito/伊藤潤二,[]
1186,Weekend Warriors (Sisterhood  #1),Fern Michaels,[]
1187,Molloy  Malone Dies  The Unnamable (The Trilogy  #1-3),Samuel Beckett,[]
1188,The Farming of Bones,Edwidge Danticat,[]
1189,Fell,Warren Ellis/Ben Templesmith,[]
1190,She Who Remembers (Kwani  #1),Linda Lay Shuler,[]
1191,The Shadow of the Wind (The Cemetery of Forgotten Books  #1),Carlos Ruiz Zafón/Lucia Graves,[]
1192,Julius  the Baby of the World,Kevin Henkes,[]
1193,In Praise of Shadows,Jun'ichirō Tanizaki/Edward G. Seidensticker/Thomas J. Harper/Charles Moore,[]
1194,A Christmas Carol,Charles Dickens,[]
1195,The Mirror of Merlin,T.A. Barron,[]
1196,Rabbit Hole,David Lindsay-Abaire,[]
1197,The Denial of Death,Ernest Becker/Sam Keen/Daniel Goleman,[]
1198,Catwings (Catwings #1),Ursula K. Le Guin/S.D. Schindler,[]
1199,Nigella Bites: From Family Meals to Elegant Dinners--Easy  Delectable Recipes for Any Occasion,Nigella Lawson/Francesca Yorke,[]
1200,Hackers & Painters: Big Ideas from the Computer Age,Paul Graham/Allen Noren/Matt Hutchinson,[]
1201,Letters from the Earth: Uncensored Writings,Mark Twain/Bernard DeVoto/Henry Nash Smith,[]
1202,Drawing Down the Moon: Witches  Druids  Goddess-Worshippers  and Other Pagans in America,Margot Adler,[]
1203,Nightmare At 20 000 Feet,Richard Matheson/Stephen King,[]
1204,A River Runs Through It,Norman Maclean/Barry Moser,[]
1205,The Stephen King Universe: A Guide to the Worlds of the King of Horror,Stanley Wiater/Christopher Golden/Hank Wagner,[]
1206,Sanctuary (Dragon Jousters  #3),Mercedes Lackey,[]
1207,Divine By Choice (Partholon  #2),P.C. Cast,[]
1208,Lost Illusions (La Comédie Humaine),Honoré de Balzac/Ellen Marriage/George Saintsbury,[]
1209,Like a Velvet Glove Cast in Iron,Daniel Clowes,[]
1210,Either/Or: A Fragment of Life,Søren Kierkegaard/Victor Eremita/Alastair Hannay,[]
1211,Why I Write,George Orwell,[]
1212,Brothers in Arms (Dragonlance: Raistlin Chronicles  #2),Margaret Weis/Don Perrin,[]
1213,Collected Stories,Gabriel García Márquez/Gregory Rabassa/J.S. Bernstein,[]
1214,Bleach  Volume 13,Tite Kubo,[]
1215,E=mc²: A Biography of the World's Most Famous Equation,David Bodanis,[]
1216,Superman: Secret Identity,Kurt Busiek/Stuart Immonen,[]
1217,The Lord of the Rings: Official Movie Guide,Brian Sibley,[]
1218,Harry Potter and the Chamber of Secrets (Harry Potter  #2),J.K. Rowling,[]
1219,The Lion  the Witch and the Wardrobe (Chronicles of Narnia  #1),Hiawyn Oram/C.S. Lewis/Tudor Humphries,[]
1220,La Bête humaine,Émile Zola/Henri Mitterand,[]
1221,The Devil's Teardrop,Jeffery Deaver,[]
1222,The Black Stallion and Satan (The Black Stallion  #5),Walter Farley,[]
1223,Road of the Patriarch (Forgotten Realms: The Sellswords  #3),R.A. Salvatore,[]
1224,The Drifters,James A. Michener,[]
1225,The Dream Cycle of H.P. Lovecraft: Dreams of Terror and Death,H.P. Lovecraft/E. Hoffmann Price/Neil Gaiman,[]
1226,Bleach  Volume 17,Tite Kubo,[]
1227,A Woman in Berlin: Eight Weeks in the Conquered City: A Diary,Anonymous/Philip Boehm/Hans Magnus Enzensberger,[]
1228,The Gift of Asher Lev,Chaim Potok,[]
1229,Essays and Aphorisms,Arthur Schopenhauer/R.J. Hollingdale,[]
1230,The Wings of Merlin,T.A. Barron,[]
1231,Caucasia,Danzy Senna,[]
1232,Oath of Gold (The Deed of Paksenarrion  #3),Elizabeth Moon,[]
1233,In a Dry Season (Inspector Banks  #10),Peter Robinson,[]
1234,Collected Poems  Prose  and Plays,Robert Frost/Richard Poirier/Mark   Richardson,[]
1235,The Big Rock Candy Mountain,Wallace Stegner,[]
1236,The Late Mattia Pascal,Luigi Pirandello/William Weaver/Charles Simic,[]
1237,The Road to Reality: A Complete Guide to the Laws of the Universe,Roger Penrose,[]
1238,The Passion of Jesus Christ,John Piper,[]
1239,In the Shadow of the Warlock Lord (The Sword of Shannara  #1),Terry Brooks,[]
1240,Watership Down,Richard  Adams,[]
1241,Texas! Sage (Texas! Tyler Family Saga  #3),Sandra Brown,[]
1242,Rosa,Nikki Giovanni/Bryan Collier,[]
1243,Refactoring: Improving the Design of Existing Code,Martin Fowler/Kent Beck/Don Roberts/Erich Gamma,[]
1244,Four Plays: The Clouds/The Birds/Lysistrata/The Frogs,Aristophanes/William Arrowsmith/Richmond Lattimore/Douglass Parker,[]
1245,Judy Moody Saves the World! (Judy Moody #3),Megan McDonald/Peter H. Reynolds,[]
1246,Good Poems,Garrison Keillor,[]
1247,Caligula,Albert Camus/Pierre-Louis Rey/P. Morgan/E.T. Jones,[]
1248,Sharpe's Fury (Sharpe  #11),Bernard Cornwell,[]
1249,Charlie Wilson's War: The Extraordinary Story of How the Wildest Man in Congress and a Rogue CIA Agent Changed the History of our Times,George Crile,[]
1250,The Anodyne Necklace (Richard Jury  #3),Martha Grimes,[]
1251,The Truelove (Aubrey & Maturin #15),Patrick O'Brian,[]
1252,The Moonspinners,Mary  Stewart,[]
1253,Out of this World,J.D. Robb/Laurell K. Hamilton/Susan Krinard/Maggie Shayne,[]
1254,Caesar (Masters of Rome  #5),Colleen McCullough,[]
1255,Kiss Kiss,Roald Dahl,[]
1256,The Camera (Ansel Adams Photography  #1),Ansel Adams/Robert Hardy Baker,[]
1257,Dark Watch (Oregon Files  #3),Clive Cussler/Jack Du Brul,[]
1258,Bleach  Volume 19,Tite Kubo,[]
1259,The Children of Noisy Village,Astrid Lindgren/Ilon Wikland/Florence Lamborn,[]
1260,The Sot-Weed Factor,John Barth,[]
1261,The Meaning of It All: Thoughts of a Citizen-Scientist,Richard P. Feynman,[]
1262,The Adventures of Sherlock Holmes,Arthur Conan Doyle,[]
1263,Basic Economics: A Citizen's Guide to the Economy,Thomas Sowell,[]
1264,The Stories of Vladimir Nabokov,Vladimir Nabokov,[]
1265,Rain of Gold,Victor Villaseñor,[]
1266,My Secret: A PostSecret Book,Frank Warren,[]
1267,Oh Say Can You Say?,Dr. Seuss,[]
1268,InuYasha Ani-Manga  Vol. 1 (Inuyasha Ani-Manga  #1),Rumiko Takahashi,[]
1269,Candy,Luke Davies,[]
1270,From Far Away  Vol. 01,Kyoko Hikawa/Trina Robbins/Yuko Sawada/Walden Wong,[]
1271,The First Deadly Sin (Deadly Sins  #2),Lawrence Sanders,[]
1272,Coyote Dreams (Walker Papers  #3),C.E. Murphy,[]
1273,Love Poems and Sonnets,William Shakespeare,[]
1274,The Poisonwood Bible,Barbara Kingsolver,[]
1275,Bleach  Volume 16,Tite Kubo,[]
1276,The Bromeliad Trilogy (Omnibus: Truckers / Diggers / Wings),Terry Pratchett,[]
1277,Selected Stories,Alice Munro,[]
1278,Rise to Rebellion,Jeff Shaara,[]
1279,There's a Spiritual Solution to Every Problem,Wayne W. Dyer,[]
1280,The Panda's Thumb: More Reflections in Natural History,Stephen Jay Gould,[]
1281,Naked Economics: Undressing the Dismal Science,Charles Wheelan,[]
1282,The Complete Short Stories of Mark Twain,Mark Twain/Charles Neider,[]
1283,The Rising Tide (World War II: 1939-1945  #1),Jeff Shaara,[]
1284,On a Wicked Dawn (Cynster  #9),Stephanie Laurens,[]
1285,Coming Into the Country,John McPhee,[]
1286,All-of-a-Kind Family Uptown (All-of-a-Kind-Family  #4),Sydney Taylor,[]
1287,Thank You  Jeeves (Jeeves  #5),P.G. Wodehouse,[]
1288,James Herriot's Dog Stories,James Herriot/Victor G. Ambrus,[]
1289,Walt Disney's Peter Pan (A Little Golden Book),Walt Disney Company/Al Dempster,[]
1290,Wolfskin (Saga of the Light Isles  #1),Juliet Marillier,[]
1291,Bleach  Volume 20,Tite Kubo,[]
1292,The Cold Six Thousand (Underworld USA #2),James Ellroy,[]
1293,Harry Potter y la Orden del Fénix (Harry Potter  #5),J.K. Rowling,[]
1294,Laura: The Life of Laura Ingalls Wilder,Donald Zochert,[]
1295,Tsubasa: RESERVoir CHRoNiCLE  Vol. 3,CLAMP/William Flanagan,[]
1296,Goddess of Light (Goddess Summoning  #3),P.C. Cast,[]
1297,The Wild Trees: A Story of Passion and Daring,Richard   Preston,[]
1298,Oath of Swords (War God  #1),David Weber,[]
1299,The Talisman Ring,Georgette Heyer,[]
1300,Tuesdays with Morrie,Mitch Albom,[]
1301,The Bald Soprano and Other Plays,Eugène Ionesco/Donald M. Allen,[]
1302,The Titan's Curse (Percy Jackson and the Olympians  #3),Rick Riordan,[]
1303,Nanny Ogg's Cookbook,Terry Pratchett/Stephen Briggs/Tina Hannan/Paul Kidby,[]
1304,Goddess of the Rose (Goddess Summoning  #4),P.C. Cast,[]
1305,The Book of Awakening: Having the Life You Want by Being Present to the Life You Have,Mark Nepo,[]
1306,The Complete Sonnets and Poems,William Shakespeare/Colin Burrow,[]
1307,The Soul of a New Machine,Tracy Kidder,[]
1308,Purple Cane Road (Dave Robicheaux  #11),James Lee Burke,[]
1309,The Gap Into Power: A Dark and Hungry God Arises (Gap  #3),Stephen R. Donaldson,[]
1310,The Malloreon  Vol. 2: Sorceress of Darshiva / The Seeress of Kell (The Malloreon  #4-5),David Eddings,[]
1311,Doom Patrol  Vol. 1: Crawling from the Wreckage (Doom Patrol  #1),Grant Morrison/Richard Case/Doug Braithwaite/Scott Hanna/Carlos Garzon/John Nyberg,[]
1312,Winterdance: The Fine Madness of Running the Iditarod,Gary Paulsen,[]
1313,Caesar's Women (Masters of Rome  #4),Colleen McCullough,[]
1314,The Brotherhood of the Rose (Mortalis  #1),David Morrell,[]
1315,The Secret Lives of Men and Women: A PostSecret Book,Frank Warren,[]
1316,Prometheus Rising,Robert Anton Wilson/Israel Regardie,[]
1317,The Red Tent,Anita Diamant,[]
1318,Night Falls Fast: Understanding Suicide,Kay Redfield Jamison,[]
1319,Here Is New York,E.B. White/Roger Angell/Barbara Cohen/Judith Stonehill,[]
1320,The Complete Stories  Vol 1,Isaac Asimov,[]
1321,In the Shadow of Young Girls in Flower (In Search of Lost Time  #2),Marcel Proust/James Grieve/Christopher Prendergast,[]
1322,Lincoln on Leadership: Executive Strategies for Tough Times,Donald T. Phillips,[]
1323,On Intelligence,Jeff Hawkins/Sandra Blakeslee,[]
1324,A Tale of Love and Darkness,Amos Oz/Nicholas de Lange,[]
1325,Animal Liberation,Peter Singer,[]
1326,The Hundred Days (Aubrey & Maturin #19),Patrick O'Brian,[]
1327,Something Fresh (Blandings Castle  #1),P.G. Wodehouse,[]
1328,Lafcadio  the Lion Who Shot Back,Shel Silverstein,[]
1329,Easy Riders  Raging Bulls,Peter Biskind,[]
1330,Amelia's Notebook (Amelia's Notebooks  #1),Marissa Moss,[]
1331,Tales of H.P. Lovecraft,H.P. Lovecraft/Joyce Carol Oates,[]
1332,Green Arrow  Vol. 1: Quiver,Kevin Smith/Phil Hester/Ande Parks,[]
1333,Against the Day,Thomas Pynchon,[]
1334,Oracle Bones: A Journey Between China's Past and Present,Peter Hessler,[]
1335,Bad Astronomy,Philip Plait,[]
1336,The Gettysburg Address,Abraham Lincoln/Michael McCurdy,[]
1337,Persuasion,Jane Austen/Gillian Beer,[]
1338,A Circle of Quiet (Crosswicks Journals #1),Madeleine L'Engle,[]
1339,Chester's Way,Kevin Henkes,[]
1340,The Tale of the Flopsy Bunnies,Beatrix Potter,[]
1341,The Labyrinth of Solitude and Other Writings,Octavio Paz/Lysander Kemp/Yara Milos,[]
1342,Spiritual Midwifery,Ina May Gaskin,[]
1343,Teaching to Transgress: Education as the Practice of Freedom,bell hooks,[]
1344,Bradbury Stories: 100 of His Most Celebrated Tales,Ray Bradbury,[]
1345,Arctic Dreams,Barry  Lopez,[]
1346,This Rough Magic,Mary  Stewart,[]
1347,A Midwife's Tale: The Life of Martha Ballard  Based on Her Diary  1785-1812,Laurel Thatcher Ulrich,[]
1348,The Essential Neruda: Selected Poems,Pablo Neruda/Mark Eisner/Lawrence Ferlinghetti/Robert Hass/Stephen Mitchell/Alastair Reid/Forrest Gander/Jack Hirschman/Stephen Kessler/John Felstiner,[]
1349,Blade of Fortriu (The Bridei Chronicles  #2),Juliet Marillier,[]
1350,Triple Zero  (Star Wars: Republic Commando  #2),Karen Traviss,[]
1351,The House of Morgan: An American Banking Dynasty and the Rise of Modern Finance,Ron Chernow,[]
1352,Whip Hand (Sid Halley  #2),Dick Francis,[]
1353,The Last Shot: City Streets  Basketball Dreams,Darcy Frey,[]
1354,Harry Potter y el misterio del príncipe (Harry Potter  #6),J.K. Rowling/Gemma Rovira Ortega,[]
1355,Pedro Páramo / El Llano en llamas,Juan Rulfo,[]
1356,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,[]
1357,Phenomenology of Perception,Maurice Merleau-Ponty/Colin Smith,[]
1358,Sector 7,David Wiesner,[]
1359,Operation Barracuda (Tom Clancy's Splinter Cell  #2),David  Michaels/Raymond Benson/Tom Clancy,[]
1360,The Dream Giver,Bruce H. Wilkinson/David Kopp/Heather Harpham Kopp,[]
1361,Bolt (Kit Fielding  #2),Dick Francis,[]
1362,A Primate's Memoir: A Neuroscientist's Unconventional Life Among the Baboons,Robert M. Sapolsky,[]
1363,Good Omens: The Nice and Accurate Prophecies of Agnes Nutter  Witch,Terry Pratchett/Neil Gaiman,[]
1364,Sophocles II: Ajax/Women of Trachis/Electra/Philoctetes (Complete Greek Tragedies 4),Sophocles/David Grene/Richmond Lattimore/John Moore/Michael Jameson,[]
1365,The Art of Fiction: Notes on Craft for Young Writers,John Gardner,[]
1366,A Sparrow Falls (Courtney #3),Wilbur Smith,[]
1367,Malcolm X Speaks: Selected Speeches and Statements,Malcolm X/George Breitman,[]
1368,The Risk Pool,Richard Russo,[]
1369,Existentialism from Dostoevsky to Sartre,Walter Kaufmann,[]
1370,The Book of Imaginary Beings,Jorge Luis Borges/Margarita Guerrero/Peter Sís/Andrew Hurley,[]
1371,The Last Temptation (Tony Hill & Carol Jordan  #3),Val McDermid,[]
1372,Muhammad: A Biography of the Prophet,Karen Armstrong,[]
1373,Seven Plays,Sam Shepard/Richard Gilman,[]
1374,The Simple Art of Murder,Raymond Chandler,[]
1375,Mary Queen of Scots and the Murder of Lord Darnley,Alison Weir,[]
1376,Goodbye  Darkness: A Memoir of the Pacific War,William Manchester,[]
1377,The Real Frank Zappa Book,Frank Zappa/Peter Occhiogrosso,[]
1378,The Hitchhiker's Guide to the Galaxy (Hitchhiker's Guide to the Galaxy  #1),Douglas Adams,[]
1379,The Working Poor: Invisible in America,David K. Shipler,[]
1380,Code,Charles Petzold,[]
1381,Les Misérables,Victor Hugo/Charles E. Wilbour/James K. Robinson,[]
1382,The Lord of the Rings and Philosophy: One Book to Rule Them All,Gregory Bassham/Eric Bronson,[]
1383,Shōgun (Asian Saga  #1),James Clavell,[]
1384,Xanth: The Quest for Magic (Xanth  #1-3),Piers Anthony,[]
1385,King Arthur Flour Whole Grain Baking: Delicious Recipes Using Nutritious Whole Grains,King Arthur Flour,[]
1386,English Passengers,Matthew Kneale,[]
1387,Essential Dialogues of Plato,Plato/Benjamin Jowett/Pedro De Blas,[]
1388,More Adventures of the Great Brain (Great Brain  #2),John D. Fitzgerald/Mercer Mayer,[]
1389,Betsy Was a Junior (Betsy-Tacy  #7),Maud Hart Lovelace/Vera Neville,[]
1390,The Malloreon  Vol. 1: Guardians of the West / King of the Murgos / Demon Lord of Karanda (The Malloreon  #1-3),David Eddings,[]
1391,Hellsing  Vol. 03 (Hellsing  #3),Kohta Hirano,[]
1392,Rashōmon and Seventeen Other Stories,Ryūnosuke Akutagawa/Jay Rubin/Haruki Murakami/Yoshihiro Tatsumi,[]
1393,To the Last Man: A Novel of the First World War,Jeff Shaara,[]
1394,Old Town in the Green Groves: Laura Ingalls Wilder's Lost Little House Years,Cynthia Rylant/Jim LaMarche,[]
1395,Caught Stealing (Hank Thompson  #1),Charlie Huston,[]
1396,The Feeling Good Handbook,David D. Burns,[]
1397,The Mind’s I: Fantasies and Reflections on Self and Soul,Douglas R. Hofstadter/Daniel C. Dennett,[]
1398,The Flame Trees of Thika: Memories of an African Childhood,Elspeth Huxley,[]
1399,Caravans,James A. Michener,[]
1400,The Subtle Knife (His Dark Materials  #2),Philip Pullman,[]
1401,Betsy and the Great World (Betsy-Tacy  #9),Maud Hart Lovelace/Vera Neville,[]
1402,And I Don't Want to Live This Life: A Mother's Story of Her Daughter's Murder,Deborah Spungen,[]
1403,Fear and Trembling/Repetition,Søren Kierkegaard/Edna Hatlestad Hong/Howard Vincent Hong,[]
1404,Notes from Underground & The Double,Fyodor Dostoyevsky/Jessie Coulson,[]
1405,The Nonexistent Knight & The Cloven Viscount,Italo Calvino,[]
1406,The Letters of J.R.R. Tolkien,J.R.R. Tolkien/Humphrey Carpenter/Christopher Tolkien,[]
1407,Harper Lee's To Kill a Mockingbird (Bloom's Guides),Harold Bloom/Harper Lee,[]
1408,A Rose for the Crown,Anne Easter Smith,[]
1409,Reflex,Dick Francis,[]
1410,Tales of Power,Carlos Castañeda,[]
1411,Edie,Jean Stein/George Plimpton,[]
1412,Shout! The Beatles in Their Generation,Philip Norman,[]
1413,The Mating Season (Jeeves  #9),P.G. Wodehouse,[]
1414,The Gift of the Magi and Other Short Stories,O. Henry,[]
1415,Airs Above the Ground,Mary  Stewart,[]
1416,Chasing The Falconers (On The Run  #1),Gordon Korman,[]
1417,The Makioka Sisters,Jun'ichirō Tanizaki/Edward G. Seidensticker,[]
1418,The Border Trilogy: All the Pretty Horses  The Crossing  Cities of the Plain,Cormac McCarthy,[]
1419,Betsy and Joe (Betsy-Tacy  #8),Maud Hart Lovelace/Vera Neville,[]
1420,McElligot's Pool,Dr. Seuss,[]
1421,Judy Moody  M.D.: The Doctor is In! (Judy Moody #5),Megan McDonald/Peter H. Reynolds,[]
1422,Imperial Life in the Emerald City: Inside Iraq's Green Zone,Rajiv Chandrasekaran,[]
1423,The Gap Into Madness: Chaos and Order (Gap  #4),Stephen R. Donaldson,[]
1424,Wild About Books,Judy Sierra/Marc Brown,[]
1425,The Grass Harp  Including A Tree of Night and Other Stories,Truman Capote,[]
1426,The Lord of the Rings: The Two Towers: Visual Companion,Jude Fisher/Viggo Mortensen,[]
1427,Conspiracy of Fools,Kurt Eichenwald,[]
1428,Down Under,Bill Bryson,[]
1429,The Captain's Verses,Pablo Neruda/Donald Devenish Walsh,[]
1430,Euripides I: Alcestis / The Medea / The Heracleidae / Hippolytus,Euripides/Richmond Lattimore/David Grene/Rex Warner/Ralph Gladstone,[]
1431,Plot & Structure: Techniques and Exercises for Crafting a Plot That Grips Readers from Start to Finish,James Scott Bell,[]
1432,Goddess of Love (Goddess Summoning  #5),P.C. Cast,[]
1433,Theater Shoes (Shoes  #4),Noel Streatfeild/Diane Goode,[]
1434,Madam  Will You Talk?,Mary  Stewart,[]
1435,Short Cuts: Selected Stories,Raymond Carver/Robert Altman,[]
1436,The Changeling Sea,Patricia A. McKillip,[]
1437,When I Don't Desire God: How to Fight for Joy,John Piper,[]
1438,The Complete Brothers Grimm Fairy Tales,Jacob Grimm/Wilhelm Grimm,[]
1439,The Arctic Event (Covert-One  #7),James H. Cobb/Robert Ludlum,[]
1440,The Road to Jerusalem (The Knight Templar  #1),Jan Guillou/Anna Paterson,[]
1441,The Corner: A Year in the Life of an Inner-City Neighborhood,David Simon/Edward Burns,[]
1442,The Adversary (Saga of Pliocene Exile  #4),Julian May,[]
1443,Snow,Roy McKie/P.D. Eastman,[]
1444,Here  There and Everywhere: My Life Recording the Music of the Beatles,Geoff Emerick/Howard Massey/Elvis Costello,[]
1445,Time of Wonder,Robert McCloskey,[]
1446,The Lord of the Rings: A Reader's Companion,Wayne G. Hammond/Christina Scull,[]
1447,Lovingkindness: The Revolutionary Art of Happiness,Sharon Salzberg/Jon Kabat-Zinn,[]
1448,Spells & Sleeping Bags (Magic in Manhattan  #3),Sarah Mlynowski,[]
1449,The Star Wars Trilogy,George Lucas/Donald F. Glut/James Kahn,[]
1450,The Last Jew,Noah Gordon/Mirjana Cvekić/Ljiljana Cvekić,[]
1451,A Christmas Carol,Charles Dickens/P.J. Lynch,[]
1452,The Read-Aloud Handbook,Jim Trelease,[]
1453,Guns  Germs and Steel: The Fates of Human Societies,Jared Diamond,[]
1454,Ghost Hunter (Ghost Hunters  #3),Jayne Castle/Jayne Ann Krentz,[]
1455,Young Men and Fire,Norman Maclean,[]
1456,The Guermantes Way  (In Search of Lost Time  #3),Marcel Proust/Mark Treharne/Christopher Prendergast,[]
1457,Happy Birthday to You!,Dr. Seuss,[]
1458,Media Control: The Spectacular Achievements of Propaganda,Noam Chomsky,[]
1459,A Walk in the Woods: Rediscovering America on the Appalachian Trail,Bill Bryson,[]
1460,Prometheus Bound and Other Plays,Aeschylus/Philip Vellacott,[]
1461,Agatha Christie: An Autobiography,Agatha Christie/Robert Welch Herrick,[]
1462,Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver/Marion Deuchars/David Loftus/Chris Terry,[]
1463,The October Horse: A Novel of Caesar and Cleopatra (Masters of Rome  #6),Colleen McCullough,[]
1464,Meeting Jesus Again for the First Time: The Historical Jesus and the Heart of Contemporary Faith,Marcus J. Borg,[]
1465,The Invisibles  Vol. 5: Counting to None,Grant Morrison/Phil Jimenez/John Stokes,[]
1466,The Winthrop Woman,Anya Seton/Philippa Gregory,[]
1467,The Real James Herriot: A Memoir of My Father,Jim Wight,[]
1468,The Radicalism of the American Revolution,Gordon S. Wood,[]
1469,Thomas Jefferson (Oxford Portraits),R.B. Bernstein,[]
1470,The Making of Pride and Prejudice,Sue Birtwistle/Sue Conklin/Susie Conklin,[]
1471,Forever Summer,Nigella Lawson,[]
1472,The Choirboys,Joseph Wambaugh,[]
1473,Touched with Fire: Manic-Depressive Illness and the Artistic Temperament,Kay Redfield Jamison,[]
1474,Mayada  Daughter of Iraq: One Woman's Survival Under Saddam Hussein,Jean Sasson,[]
1475,Peter Pan in Kensington Gardens / Peter and Wendy,J.M. Barrie/Peter Hollindale,[]
1476,The Sword of Truth  Boxed Set I: Wizard's First Rule  Blood of the Fold  Stone of Tears (Sword of Truth  #1-3),Terry Goodkind,[]
1477,Memoirs of a Geisha,Arthur Golden,[]
1478,The Secret of Shambhala: In Search of the Eleventh Insight (Celestine Prophecy  #3),James Redfield,[]
1479,Dominion (Ollie Chandler #2),Randy Alcorn,[]
1480,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,[]
1481,Betsy's Wedding (Betsy-Tacy  #10),Maud Hart Lovelace/Vera Neville,[]
1482,Study Bible: NIV,Anonymous,[]
1483,Dead Wrong (Joanna Brady  #12),J.A. Jance,[]
